book_id,isbn,isbn13,language_code,ratings_count,text_reviews_count
37766,939666502,9780939666508,eng,23,2
37772,385086164,9780385086165,eng,3294,208
37773,1400076587,9781400076581,eng,213,25
37774,385014805,9780385014809,eng,4198,300
37780,385733208,9780385733205,eng,4470,485
37785,1583224718,9781583224717,eng,344,33
37790,1853993239,9781853993237,ger,24,1
37804,486406547,9780486406541,en-US,242,25
37807,976072610,9780976072614,eng,424,31
37808,760768951,9780760768952,eng,56,8
37811,1565849426,9781565849426,eng,685,73
37813,60518650,9780060518653,eng,6568,376
37815,517053578,9780517053577,eng,41,1
37817,1590526856,9781590526859,eng,20,0
37819,60977493,9780060977498,en-US,6667,722
37824,3492238696,9783492238694,ger,343,15
37826,60925779,9780060925772,eng,181,15
37828,670030791,9780670030798,en-GB,821,91
37837,689118449,9780689118449,eng,1,1
37847,60987464,9780060987466,eng,22293,1141
37848,859653722,9780859653725,eng,526,9
37852,312181337,9780312181338,en-US,116,5
37854,1597818704,9781597818704,eng,3,0
37857,521317509,9780521317504,eng,52,1
37858,674824261,9780674824263,eng,1355,54
37860,674268636,9780674268630,eng,697,49
37861,691037795,9780691037790,eng,341,17
37863,521805228,9780521805223,eng,14,0
37869,439517370,9780439517379,eng,24,6
37875,1591840562,9781591840565,eng,22375,402
37877,1560107669,9781560107668,eng,1,0
37892,451401964,9780451401960,eng,118,11
37900,553561529,9780553561524,eng,567,18
37902,449239691,9780449239698,eng,3,1
37905,736850910,9780736850919,eng,14,1
37909,590442090,9780590442091,eng,1419,38
37911,439023319,9780439023313,eng,103,14
37947,752857932,9780752857930,eng,1098,75
37951,743463080,9780743463089,eng,734,40
37952,156032783,9780156032780,eng,788,85
37954,671025708,9780671025700,eng,752,57
37976,1931047170,9781931047173,eng,28,3
37979,471705225,9780471705222,eng,109,3
37986,310272661,9780310272663,eng,132,15
37996,393321630,9780393321630,eng,47,6
37998,1590526864,9781590526866,en-US,177,27
38004,767905105,9780767905107,eng,639,51
38012,712645624,9780712645621,eng,2,0
38017,471758183,9780471758181,eng,414,60
38019,679730613,9780679730613,eng,689,44
38030,60519134,9780060519131,en-US,16006,1049
38042,1568363567,9781568363561,eng,296,29
38044,340766166,9780340766163,eng,4902,299
38049,870679945,9780870679940,en-US,1493,104
38056,870678817,9780870678813,eng,474,21
38066,60916516,9780060916510,eng,1679,82
38068,60921714,9780060921712,eng,756,45
38069,252008073,9780252008078,eng,103,9
38070,1567430287,9781567430288,eng,24,0
38075,1595325557,9781595325556,en-US,1829,85
38083,822331136,9780822331131,eng,24,2
38085,1861891849,9781861891846,eng,25,0
38093,226675769,9780226675763,en-US,33,1
38107,1400034620,9781400034628,eng,1194,107
38123,674802802,9780674802803,eng,76,13
38128,674514718,9780674514713,eng,95,6
38150,571172954,9780571172955,eng,84,7
38153,014044310X,9780140443103,eng,133,14
38154,192836773,9780192836779,eng,2339,64
38155,014024364X,9780140243642,eng,2931,222
38169,60741872,9780060741877,eng,33140,2614
38175,1579546463,9781579546465,en-US,553,18
38180,1842322761,9781842322765,eng,28414,1744
38198,292707185,9780292707184,eng,109,22
38210,1573221112,9781573221115,eng,80161,2036
38211,340831200,9780340831205,eng,1615,95
38212,943015537,9780943015538,eng,2955,270
38215,1590301870,9781590301876,eng,4373,144
38228,781731836,9780781731836,eng,246,9
38230,60937653,9780060937652,en-US,111,11
38238,756615690,9780756615697,eng,69,0
38242,031236086X,9780312360863,en-US,9,2
38244,792238931,9780792238935,eng,9,2
38262,1853260738,9781853260735,eng,35344,975
38264,375760105,9780375760105,eng,387,54
38288,940450216,9780940450219,eng,130,12
38296,553213296,9780553213294,eng,75121,1797
38300,226500608,9780226500607,eng,6495,388
38302,6380832,9780006380832,eng,67,12
38311,394707761,9780394707761,eng,24,0
38313,385191669,9780385191661,en-US,13,1
38315,812975219,9780812975215,eng,40155,1550
38330,1560976934,9781560976936,en-US,740,34
38331,1560978007,9781560978008,eng,1368,58
38333,037542380X,9780375423802,eng,38261,2037
38336,2840555522,9782840555520,fre,3,0
38337,2840558874,9782840558873,fre,19,1
38338,1583224890,9781583224892,eng,3070,172
38339,1878825046,9781878825049,eng,934,27
38340,3110172798,9783110172799,eng,609,31
38341,1583225471,9781583225479,en-US,155,7
38344,1878825089,9781878825087,eng,435,18
38346,151003076,9780151003075,eng,296,20
38376,4835214102,9784835214108,jpn,4,0
38379,1932234411,9781932234411,eng,11396,742
38385,1593072678,9781593072674,eng,56,2
38398,387988920,9780387988924,eng,49,1
38399,387985891,9780387985893,eng,216,2
38400,896083217,9780896083219,en-US,2,0
38401,1400079373,9781400079377,eng,4938,404
38412,385493622,9780385493628,eng,19473,692
38414,1841882542,9781841882543,eng,25,1
38424,1417699671,9781417699674,eng,24732,726
38426,205359213,9780205359219,en-US,11,0
38429,205479804,9780205479801,eng,5,1
38436,747250375,9780747250371,eng,6366,200
38457,385334567,9780385334563,eng,1485,159
38458,679744738,9780679744733,eng,2218,146
38461,375701893,9780375701894,eng,2162,144
38463,307275930,9780307275936,eng,19731,2158
38465,60916494,9780060916497,eng,1450,105
38466,743253299,9780743253291,eng,893,97
38469,679761799,9780679761792,eng,4022,309
38471,375701885,9780375701887,eng,467,32
38473,679761780,9780679761785,eng,1202,80
38476,60934549,9780060934545,eng,317,47
38496,006113127X,9780061131271,en-US,414,56
38500,61177598,9780061177590,eng,52415,2081
38501,006117758X,9780061177583,eng,65829,2318
38503,872861554,9780872861558,eng,16544,431
38504,876856830,9780876856833,eng,12358,533
38510,8408041258,9788408041252,spa,3,0
38511,553292781,9780553292787,eng,1425,73
38513,553298550,9780553298550,eng,314,11
38514,553280872,9780553280876,eng,695,27
38515,553258869,9780553258868,en-GB,813,23
38517,553297945,9780553297942,eng,805,31
38522,312349297,9780312349295,eng,7959,200
38524,375721150,9780375721151,eng,690,87
38528,006058081X,9780060580810,eng,1162,185
38529,60774126,9780060774127,eng,17950,465
38530,553492365,9780553492361,eng,286,7
38531,553493973,9780553493979,en-US,116,3
38532,553275607,9780553275605,eng,1054,25
38533,553275674,9780553275674,eng,108,17
38536,553570684,9780553570687,eng,251,5
38538,553275216,9780553275216,eng,5,0
38539,553493841,9780553493849,eng,120,1
38547,157091592X,9781570915925,eng,72,19
38548,505525534,9780505525536,eng,18631,564
38549,786868694,9780786868698,eng,6587,71
38551,1405823518,9781405823517,en-US,374,17
38560,1600430015,9781600430015,en-US,195,6
38562,006077407X,9780060774073,eng,17710,393
38564,425209423,9780425209424,en-US,10669,498
38568,60773758,9780060773755,eng,35275,1370
38570,1845760654,9781845760656,en-US,148,12
38572,1565124952,9781565124950,eng,372,66
38583,1550225405,9781550225402,en-US,338,8
38585,307337936,9780307337931,eng,20,3
38592,789447541,635517047547,eng,21,5
38593,553507354,9780553507355,eng,2,0
38597,553274910,9780553274912,eng,3,0
38601,553276727,9780553276725,eng,2071,81
38609,1562920588,9781562920586,eng,9,2
38619,441014895,9780441014897,eng,86675,5395
38633,590240773,9780590240772,eng,254,24
38638,1402714599,9781402714597,eng,575,61
38640,486276805,9780486276809,eng,4,0
38643,1402714548,9781402714542,en-GB,500,54
38647,1402712758,9781402712753,eng,3784,84
38648,312312156,9780312312152,eng,416,65
38650,60973463,9780060973469,eng,91,7
38656,884861511,9780884861515,en-US,39,3
38664,8433920707,9788433920706,spa,504,44
38665,9703705774,9788408066439,spa,5103,118
38667,9685208557,9789685208550,spa,1386,209
38669,840804575X,9788408045755,spa,6,2
38670,351801434X,9783518014349,ger,450,32
38673,192839292,9780192839299,eng,4206,102
38674,736402381,9780736402385,eng,5661,87
38677,439672570,9780439672573,eng,141,23
38678,743564529,9780743564526,eng,46,7
38680,440300282,9780440300281,eng,90,2
38686,393958043,9780393958041,eng,1404,87
38695,440419468,9780440419464,eng,2699,230
38700,1559362901,9781559362900,eng,6634,185
38707,747562830,9780747562832,eng,227,21
38709,439244196,9780439244190,eng,887554,17547
38710,747566828,9780747566823,eng,0,0
38717,1932100563,9781932100563,eng,129,10
38723,393322572,9780393322576,eng,10108,650
38724,1558492763,9781558492769,eng,58,6
38735,312085125,9780312085124,eng,10128,245
38736,312364520,9780312364526,eng,5692,214
38737,345434900,9780345434906,en-US,4247,153
38739,312966202,9780312966201,eng,12580,197
38746,448433192,9780448433196,eng,529,56
38747,743436504,9780743436502,eng,5846,494
38750,306809575,9780306809576,eng,195,15
38752,670261556,9780670261550,eng,1223,104
38755,142437557,9780142437551,eng,232,6
38756,193108291X,9781931082914,en-US,419,10
38761,140481931,9780140481938,eng,686,54
38769,935607099,9780935607093,eng,400,29
38773,140150803,9780140150803,eng,171,6
38775,486442896,9780486442891,eng,696,34
38786,158834097X,9781588340979,eng,41,3
38787,802133908,9780802133908,eng,28102,1511
38788,292701322,9780292701328,en-US,337,45
38803,1843103311,9781843103318,eng,4,1
38804,1930901356,9781930901353,eng,1,0
38826,082632357X,9780826323576,eng,22,2
38827,571214800,9780571214808,eng,34,6
38830,373115997,9780373115990,eng,29,7
38835,142001309,9780142001301,eng,3269,174
38855,067975833X,9780679758334,eng,19207,1596
38860,814742815,9780814742815,en-GB,3147,118
38874,760324077,9780760324073,eng,698,36
38892,439863686,9780439863681,eng,541,57
38898,517550369,9780517550366,eng,3,0
38905,880071311,9780880071314,eng,15,1
38911,439791405,9780439791403,eng,49,5
38913,385316577,9780385316576,eng,3294,213
38917,1599982935,9781599982939,eng,2323,161
38918,439829135,9780439829137,eng,324,16
38924,1416501622,9781416501626,eng,444,51
38925,031235407X,9780312354077,eng,304,31
38928,743496124,9780743496124,eng,1181,50
38936,373246838,9780373246830,eng,101,6
38951,439424690,9780439424691,eng,1853,232
38955,330363689,9780330363686,eng,70,3
38970,439798736,9780439798730,eng,214,8
38977,000690601X,9780006906018,eng,465,21
38980,613371658,9780613371650,eng,216359,4137
38986,043962939X,9780439629393,eng,450,12
38988,439933382,9780439933384,en-US,2569,297
38989,439933412,9780439933414,en-US,1435,101
38990,618477942,9780618477944,eng,48966,3928
38992,696211521,9780696211522,eng,6,1
39000,393058476,9780393058475,eng,3966,322
39001,199205647,9780199205646,eng,2221,151
39004,3442545536,9783442545537,ger,38,2
39020,1400032059,9781400032051,eng,56290,3238
39022,898706831,9780898706833,eng,11,1
39026,385515502,9780385515504,eng,21502,801
39027,307275566,9780307275561,eng,8699,410
39028,446580287,9780446580281,eng,21797,1002
39030,765354950,9780765354952,eng,32325,1044
39031,446611239,9780446611237,eng,34650,1722
39033,446612766,9780446612760,eng,26865,1228
39034,051509465X,9780515094657,eng,1593,133
39035,1412086531,9781412086530,eng,16,4
39045,375713751,9780375713750,eng,16763,1420
39046,99428385,9780099428381,eng,214,25
39068,743287967,9780743287968,en-US,1116,125
39077,1583762051,9781583762059,eng,1627,88
39081,471469335,9780471469339,eng,100,12
39088,471292516,9780471292517,eng,17,0
39093,393061639,9780393061635,eng,2611,105
39097,449003884,9780449003886,eng,1242,96
39099,345437977,9780345437976,eng,2218,104
39101,520244958,9780520244955,eng,268,25
39102,60724293,9780060724290,eng,1249,52
39103,486249441,9780486249445,eng,51,2
39105,688149898,9780688149895,eng,1743,134
39106,805071067,9780805071061,en-US,6097,635
39124,092291561X,9780922915613,eng,85,8
39141,1400047331,9781400047338,eng,24,4
39149,451219716,9780451219718,eng,10168,1077
39173,452270847,9780452270848,eng,182,12
39175,452268184,9780452268180,eng,1536,134
39177,884193551,9780884193555,eng,178,24
39180,1881244067,9781881244066,eng,39,3
39181,1587610914,9781587610912,eng,9,1
39191,8433920448,9788433920447,spa,951,85
39201,1577948262,9781577948261,eng,9,0
39213,792241738,9780792241737,eng,254,57
39242,805063749,9780805063745,eng,9120,395
39245,805063390,9780805063394,eng,449,28
39266,763616257,9780763616250,en-US,165,17
39286,99453231,9780099453239,eng,66,11
39302,312937725,9780312937720,eng,2732,79
39303,312324081,9780312324087,en-US,2447,63
39304,312352352,9780312352356,eng,1878,36
39305,312987013,9780312987015,eng,5531,493
39306,312987021,9780312987022,eng,3173,133
39307,312940025,9780312940027,eng,2133,42
39308,312336241,9780312336240,eng,69,3
39309,312934432,9780312934439,eng,1993,38
39311,750666005,9780750666008,en-US,15,0
39315,590859986,9780590859981,eng,12,0
39317,590959883,9780590959889,eng,6,1
39339,395971780,9780395971789,eng,34,1
39346,425212106,9780425212103,eng,5449,191
39347,843956046,9780843956047,eng,357,32
39357,425200744,9780425200742,eng,263,19
39358,425201597,9780425201596,eng,322,16
39359,425194590,9780425194591,eng,320,20
39360,425210383,9780425210383,eng,956,93
39361,425144305,9780425144305,eng,427,20
39363,425146227,9780425146224,eng,1097,71
39365,425206114,9780425206119,eng,23,2
39382,883631210,9780883631218,eng,6,1
39392,385338058,9780385338059,eng,586,52
39396,084394482X,9780843944822,eng,2152,89
39397,843948108,9780843948103,eng,3048,168
39398,843953241,9780843953244,eng,2098,68
39399,843949090,9780843949094,eng,1742,108
39400,084395499X,9780843954999,eng,2712,131
39401,843946806,9780843946802,eng,1786,90
39402,843949740,9780843949742,eng,1274,61
39403,843955007,9780843955002,eng,3488,207
39418,089689293X,9780896892934,en-US,38,1
39433,393327027,9780393327021,eng,647,67
39440,1563899310,9781563899317,eng,51,3
39441,1401209416,9781401209414,eng,44,8
39442,1560973803,9781560973805,eng,277,28
39444,1563895951,9781563895951,eng,11,1
39470,763621641,9780763621643,eng,1155,66
39473,789420341,9780789420343,eng,16,2
39476,789410249,9780789410245,eng,30,2
39501,60872799,9780060872793,en-US,2134,99
39503,60840889,9780060840884,eng,104,12
39504,843955856,9780843955859,eng,1236,115
39505,60731435,9780060731434,eng,2063,103
39506,60731257,9780060731250,eng,2473,138
39508,752837494,9780752837499,eng,2383,115
39509,898792088,9780898792089,eng,347,36
39510,60731443,9780060731441,eng,2190,98
39518,142406988,9780142406984,eng,5227,400
39526,1400043360,9781400043361,eng,247,28
39535,618446583,9780618446582,en-US,192,29
39539,1401301363,9781401301361,eng,7285,86
39541,786867973,9780786867974,en-US,251,18
39542,786886811,9780786886814,eng,29553,254
39543,701176156,9780701176150,eng,4230,43
39571,534371094,9780534371098,eng,1,0
39580,089096940X,9780890969403,eng,0,0
39582,140143955,9780140143959,eng,550,28
39585,074345314X,9780743453141,en-US,1179,141
39622,312935749,9780312935740,eng,925,42
39623,312935757,9780312935757,eng,1006,46
39624,312935730,9780312935733,eng,1734,98
39625,505525151,9780505525154,eng,126,8
39632,743415353,9780743415354,en-GB,728,6
39633,743449320,9780743449328,eng,436,6
39636,671773453,9780671773458,eng,1582,24
39637,067103748X,9780671037482,eng,2262,50
39638,743408667,9780743408660,eng,784,12
39639,743449312,9780743449311,eng,490,5
39640,743412494,9780743412490,eng,644,11
39660,851709680,9780851709680,eng,725,42
39661,1557042462,9781557042460,eng,2406,29
39662,751514624,9780751514629,eng,127648,2080
39671,330316257,9780330316255,eng,4934,223
39685,143037684,9780143037682,eng,1182,134
39690,143037676,9780143037675,eng,2662,214
39692,142003441,9780142003442,eng,6060,389
39700,1576753514,9781576753514,en-US,146,7
39707,670839353,9780670839353,eng,8,1
39724,307263304,9780307263308,eng,20,1
39733,1879965038,9781879965034,eng,9,0
39747,1930846398,9781930846395,eng,426,37
39748,193084610X,9781930846104,eng,207,23
39749,2290319708,9782290319703,fre,206,13
39763,226731510,9780226731513,eng,114,8
39771,810958627,9780810958623,eng,38,4
39773,60577045,9780060577049,eng,1937,105
39774,876851383,9780876851388,eng,1818,85
39784,140364757,9780140364750,eng,227,8
39785,140363335,9780140363333,eng,10,1
39792,1565849930,9781565849938,eng,14322,521
39793,1400095816,9781400095810,eng,8359,483
39795,1400031524,9781400031528,eng,17060,1016
39796,1400031567,9781400031566,eng,15178,574
39797,1400076951,9781400076956,swe,5341,314
39799,99448874,9780099448877,eng,11885,481
39801,99464691,9780099464693,eng,12367,709
39806,1573441082,9781573441087,eng,127,16
39819,60732296,9780060732295,eng,64,6
39820,60524952,9780060524951,eng,70,6
39822,60524936,9780060524937,eng,97,13
39823,60524944,9780060524944,eng,61,10
39829,1590529626,9781590529621,eng,2,0
39836,1565892151,9781565892156,eng,317,19
39849,1573225207,9781573225205,eng,2551,84
39855,590422448,9780590422444,eng,88,11
39872,1400080460,9781400080465,eng,5067,897
39876,61152552,9780061152559,en-US,1019,189
39889,99477823,9780099477822,en-US,196,14
39899,486285618,9780486285610,eng,26,1
39902,1579651607,9781579651602,eng,359,25
39904,044651666X,9780446516662,eng,38,1
39905,446526649,9780446526647,eng,28,1
39906,446514195,9780446514194,eng,80,10
39910,1580082688,9781580082686,eng,8552,248
39913,758210949,9780758210944,eng,1031,27
39916,375714685,9780375714689,eng,11891,534
39926,60512180,9780060512187,eng,16760,909
39933,006000942X,9780060009427,eng,16550,1826
39934,60777052,9780060777050,eng,7914,1094
39936,60080833,9780060080839,eng,1782,268
39937,60882034,9780060882037,eng,2948,383
39941,60507276,9780060507275,en-US,370,47
39959,739340824,9780739340820,en-US,90,5
39961,883683237,9780883683231,en-US,1598,168
39963,142401102,9780142401101,eng,30141,2106
39969,1599051125,9781599051123,eng,1,0
39970,141310944,9780141310947,eng,561,37
39980,142300705,9780142300701,eng,26143,1638
39988,141301066,9780141301068,eng,541914,11576
39989,440418224,9780440418221,eng,3061,215
39993,767915690,9780767915694,eng,46,5
39994,865652422,9780865652422,eng,51,10
40003,014044145X,9780140441451,eng,3103,46
40004,076076896X,9780760768969,eng,19,2
40005,441010385,9780441010387,eng,204,18
40007,306810700,9780306810701,en-US,91,11
40010,306804980,9780306804984,eng,129,17
40012,71422803,9780071422802,eng,185,8
40016,486270602,9780486270609,eng,9101,126
40020,080411918X,9780804119184,eng,11355,571
40021,345478959,9780345478955,eng,3335,142
40022,1551117223,9781551117225,eng,1356,32
40023,019423035X,9780194230353,eng,136,11
40024,812976142,9780812976144,eng,126669,5578
40030,552998680,9780552998680,eng,27,2
40031,747518459,9780747518457,eng,139,14
40033,140057056,9780140057058,eng,27,2
40042,689869207,9780689869204,en-US,135,37
40048,2264034890,9782264034892,fre,6,0
40049,375708367,9780375708367,eng,1219,105
40051,375700269,9780375700262,eng,3765,550
40053,132197383,9780132197380,eng,36,3
40054,037570633X,9780375706332,eng,248,43
40067,1400080665,9781400080663,eng,30574,3534
40070,140233032,9780140233032,eng,163,18
40076,1579907156,9781579907150,eng,59,5
40081,786852976,9780786852970,en-GB,5717,417
40090,61130354,9780061130359,eng,5983,724
40100,452284554,9780452284555,eng,5226,771
40102,316010669,9780316010665,eng,437507,12937
40106,689869908,9780689869907,eng,546,113
40127,767923065,9780767923064,eng,5473,230
40128,192838970,9780192838971,eng,70,2
40130,3822817341,9783822817346,spa,56,4
40132,300090951,9780300090956,eng,120,4
40138,1841952877,9781841952871,eng,30,4
40139,1841953679,9781841953670,eng,1066,74
40143,081297252X,9780812972528,eng,237,48
40145,64462358,9780064462358,eng,533,112
40146,70183171,9780070183179,eng,36,6
40152,375421769,9780375421761,eng,4791,443
40153,375714413,9780375714412,eng,2112,96
40155,2207252000,9782207252000,fre,79,13
40156,613060326,9780613060325,eng,97,17
40157,60842318,9780060842314,eng,923,112
40158,60841826,9780060841829,eng,31060,2786
40159,006083577X,9780060835774,eng,28480,2309
40160,142403202,9780142403204,eng,3464,153
40174,571207081,9780571207084,eng,1373,93
40180,595272096,9780595272099,eng,6,3
40184,679762698,9780679762690,eng,9980,254
40187,140004474X,9781400044740,en-US,405,52
40189,679731148,9780679731146,eng,54963,2554
40199,014101508X,9780141015088,eng,194,34
40200,1841954314,9781841954318,eng,27961,2183
40208,553213555,9780553213553,eng,517,37
40209,140437975,9780140437973,eng,2476,32
40214,044650002X,9780446500029,en-US,454,37
40215,307263711,9780307263711,eng,2561,277
40217,446500038,9780446500036,eng,15897,381
40219,786885599,9780786885596,eng,1944,93
40220,076535098X,9780765350985,en-US,2868,127
40223,1405034149,9781405034142,eng,29409,689
40226,1567996035,9781567996036,en-US,42,3
40259,520246330,9780520246331,en-GB,10,2
40260,031211818X,9780312118181,en-US,86,11
40262,395515971,9780395515976,eng,4,1
40264,1593851170,9781593851170,eng,3,1
40271,312850530,9780312850531,en-US,13694,231
40273,743417518,9780743417518,eng,162,9
40276,1563924692,9781563924699,eng,14,1
40277,1416507817,9781416507819,eng,324,18
40281,441011330,9780441011339,eng,1202,79
40284,312930402,9780312930400,eng,64,2
40286,1841493112,9781841493114,en-GB,69,2
40287,765305607,9780765305602,eng,4984,202
40289,99690608,9780099690603,eng,17911,111
40291,641573049,9780641573040,eng,3,0
40293,812508645,9780812508642,en-US,12940,894
40295,156002086,9780156002080,eng,1312,81
40296,486256421,9780486256429,en-US,31,7
40297,1587150883,9781587150883,en-US,257,22
40299,1587150891,9781587150890,eng,14,1
40303,517125773,9780517125779,eng,7469,689
40304,812533313,9780812533316,eng,8064,299
40312,60598891,9780060598891,eng,9669,315
40314,60598840,9780060598846,eng,11448,338
40318,60598859,9780060598853,eng,10077,486
40326,031236296X,9780312362966,en-US,219,11
40328,312983301,9780312983307,eng,12363,278
40329,60584025,9780060584023,eng,28987,1090
40331,747267634,9780747267638,eng,94990,1581
40335,755301978,9780755301973,eng,11280,223
40338,006073695X,9780060736958,eng,95,22
40339,60738251,9780060738259,eng,93,26
40342,312948964,9780312948962,en-US,2509,292
40343,1593979266,9781593979263,eng,101,3
40347,747267626,9780747267621,eng,155,13
40359,033037124X,9780330371247,eng,307,28
40360,61126527,9780061126529,eng,79,29
40361,185798837X,9781857988376,eng,353,33
40364,553574019,9780553574012,eng,1495,92
40372,803261837,9780803261839,eng,1235,66
40376,345329562,9780345329561,eng,2812,61
40378,1400130212,9781400130214,eng,5147,157
40379,1400130220,9781400130221,eng,9350,345
40384,345339304,9780345339300,eng,2601,58
40385,345334248,9780345334244,eng,3949,80
40386,345345118,9780345345110,eng,3169,77
40387,345339932,9780345339935,eng,6313,233
40388,345329554,9780345329554,eng,3703,78
40395,143104888,9780143104889,eng,38926,2355
40421,345370112,9780345370112,eng,9,0
40424,517659573,9780517659571,eng,29,1
40425,809599813,9780809599813,eng,31734,1573
40436,751536822,9780751536829,eng,4251,525
40437,1569473641,9781569473641,en-US,1198,110
40440,743298020,9780743298025,eng,239809,18865
40450,345457749,9780345457745,eng,5593,264
40451,785117687,9780785117681,eng,302,33
40452,785114939,9780785114932,eng,617,43
40459,553026003,9780553135428,eng,210,37
40460,385339720,9780385339728,en-US,60,10
40465,812976525,9780812976526,eng,9900,561
40468,517168952,9780517168950,eng,232,13
40470,679747192,9780679747192,eng,17475,946
40473,451213238,9780451213235,en-US,917,130
40478,99416271,9780099416272,eng,160,18
40482,067155302X,9780671553029,eng,15619,523
40483,345301110,9780345301116,eng,12840,997
40484,1562010352,9781562010355,eng,446,52
40485,1400031311,9781400031313,eng,138,22
40487,312266057,9780312266059,eng,24,1
40490,851512283,9780851512280,eng,9476,247
40491,515141674,9780515141672,eng,1372,113
40492,596007191,9780596007195,en-US,1900,55
40493,553381660,9780553381665,en-US,59723,1733
40496,141185856,9780141185859,eng,12351,1041
40502,345479076,9780345479075,en-US,413,24
40504,553574221,9780553574227,eng,309,20
40526,575073608,9780575073609,eng,13760,1624
40528,373285337,9780373285334,eng,302,30
40530,373484410,9780373484416,eng,7574,194
40531,60609176,9780060609177,en-US,4272,260
40532,60609192,9780060609191,en-US,2959,187
40536,1592574009,9781592574001,eng,16,4
40540,672326728,752063326725,en-US,590,31
40543,1590595521,9781590595527,en-US,158,12
40549,470096004,9780470096000,eng,145,6
40551,764555898,9780764555893,en-US,12,2
40573,382284778X,9783822847787,eng,67,2
40582,700614524,9780700614523,eng,9,1
40597,1932420347,9781932420340,eng,8,1
40604,375761195,9780375761195,eng,96,11
40609,8489367019,9788489367012,spa,1078,76
40620,143036084,9780143036081,en-US,691,63
40622,1741045916,9781741045918,eng,357,16
40625,520048989,9780520048980,eng,995,32
40626,393924955,9780393924954,en-US,62,4
40630,882580965,9780882580968,eng,2088,96
40631,60974680,9780060974688,eng,3394,163
40636,140249990,9780140249996,eng,308,19
40640,571148433,9780571148431,eng,85,3
40646,802431488,9780802431486,eng,25,2
40663,306808919,9780306808913,eng,334,15
40664,316735647,9780316735643,en-US,683,76
40694,791059294,9780791059296,eng,991,52
40700,1582343497,9781582343495,eng,1379,103
40706,316773786,9780316773782,en-US,3,1
40710,1416505415,9781416505419,eng,13546,371
40718,805077979,9780805077971,en-US,1332,75
40763,1564783936,9781564783936,eng,2820,103
40789,805078916,9780805078916,eng,644,78
40790,698115848,9780698115842,en-US,318,40
40792,763623113,9780763623111,eng,518,102
40795,811205460,9780811205467,eng,3809,105
40798,262680939,9780262680936,eng,131,8
40806,99429160,9780099429166,eng,7545,388
40807,764122789,9780764122781,eng,20,4
40816,764553135,9780764553134,eng,53,5
40821,395544254,9780395544259,eng,58,6
40833,747548315,9780747548317,eng,893,99
40836,1929610254,9781929610259,eng,16,2
40859,297843702,9780297843702,en-GB,30,2
40863,1882647009,9781882647002,eng,29,6
40868,312853025,9780312853020,eng,1134,44
40870,312872798,9780312872793,en-US,276,20
40877,425058735,9780425058732,eng,130,16
40880,712311025,9780712311021,eng,13,2
40884,441272320,9780441272327,eng,286,13
40888,312868774,9780312868772,eng,8,2
40889,743487141,9780743487146,en-GB,894,54
40891,425084787,9780425084786,eng,841,43
40893,441505325,9780441505326,eng,1825,71
40894,312864744,9780312864743,eng,409,23
40911,312865767,9780312865764,eng,653,19
40912,441303161,9780441303168,eng,10,2
40913,812501942,9780812501940,eng,43,4
40914,879975318,9780879975319,eng,282,16
40919,922915997,9780922915996,eng,436,95
40922,446658081,9780446658089,eng,64,5
40923,812966007,9780812966008,eng,38131,911
40928,393098745,9780393098747,eng,146,10
40929,375756787,9780375756788,eng,36847,1461
40941,812967887,9780812967883,eng,892,59
40951,824708245,9780824708245,en-US,15,2
40958,385499841,9780385499842,eng,6412,154
40969,812971051,9780812971057,en-US,583,70
40989,1400073472,9781400073474,en-US,442,78
40992,312890176,9780312890179,eng,13211,883
40995,312890184,9780312890186,eng,9426,351
40996,765350505,9780765350503,eng,2595,104
40997,765316641,9780765316646,eng,1063,60
41005,1579124585,9781579124588,eng,213,24
41028,373274742,9780373274741,eng,14,0
41033,618329676,9780618329670,eng,100,13
41044,696018829,9780696018824,eng,0,1
41046,64300897,9780064300896,eng,42,2
41053,1550023926,9781550023923,eng,8,1
41054,888822405,9780888822406,eng,9,0
41055,380731215,9780380731213,eng,3654,148
41069,1857988361,9781857988369,eng,12560,387
41070,345467175,9780345467171,eng,2945,125
41071,781723051,9780781723053,eng,2,0
41072,1592441122,9781592441129,en-GB,92,11
41073,051712310X,9780517123102,eng,11,1
41074,1932100016,9781932100013,eng,3568,284
41081,879971541,9780879971540,eng,58,3
41085,345302354,9780345302359,eng,25,3
41086,879977663,9780879977665,en-US,238,16
41087,879979119,9780879979119,eng,288,22
41088,879977647,9780879977641,eng,34,5
41089,312088477,9780312088477,eng,91,6
41090,786719052,9780786719051,en-US,128,12
41091,517552949,9780517552940,eng,38,8
41092,517551861,9780517551868,eng,37,6
41093,517551853,9780517551851,eng,164,14
41097,385490623,9780385490627,eng,231,19
41098,143039148,9780143039143,eng,3633,142
41103,822218631,9780822218630,eng,42,4
41105,1582970076,9781582970073,eng,424,54
41111,892818786,9780892818785,eng,52,4
41117,575043555,9780575043558,eng,0,0
41120,553803131,9780553803136,eng,1642,136
41121,553585819,9780553585810,eng,2099,155
41125,312890370,9780312890377,eng,1194,78
41126,553574027,9780553574029,eng,2248,165
41128,312890362,9780312890360,eng,2457,170
41129,553585800,9780553585803,en-US,3044,339
41130,312890389,9780312890384,eng,1208,89
41134,312861435,9780312861438,en-US,448,37
41150,2253141208,9782253141204,fre,33,1
41154,786890916,9780786890910,eng,195,11
41179,1560600802,9781560600800,eng,1768,93
